time,low,high,open,close,volume
1509926400,6934.73,7429.7,7389.55,6959.23,159688.48
1510012800,6957.8,7222.37,6959.27,7102.75,101044.57
1510099200,7026.97,7869.1,7102.23,7444.36,220224.38
1510185600,7040.83,7457.12,7444.36,7129.59,126769.9
1510272000,6406.05,7318.97,7129.59,6565.8,222001.18
1510358400,6197.87,6821.5,6565.8,6339.86,135719.07
1510444800,5493.64,6490.53,6339.87,5878.13,269832.87
1510531200,5828.34,6760.15,5878.09,6522.45,178340.89
1510617600,6419.18,6728.59,6522.45,6597.06,96502.09
1510704000,6596.94,7330.06,6597.06,7283.22,131120.23
1510790400,7119.17,7964.64,7283.02,7853.68,133937.8
1510876800,7534.7,8000.19,7853.68,7699.95,117347.03
1510963200,7458.9,7857.52,7699.95,7780.91,74382.12
1511049600,7675.41,8100.87,7781.02,8042.64,68618.85
1511136000,7947.28,8294.12,8042.64,8244.69,75703.64
1511222400,7819.06,8368.36,8245.87,8099.97,115454.28
1511308800,8091.63,8304.37,8099.92,8234.55,65811.68
1511395200,8012.35,8266.55,8234.5,8013.41,68010.7
1511481600,7900.17,8332.94,8013.38,8200.8,72994.63
1511568000,8153.7,8761.98,8203.45,8754.69,84670.41
1511654400,8746.56,9474.62,8754.62,9318.42,85891.98
1511740800,9316.84,9733.61,9318.42,9733.2,106902.79
1511827200,9638.2,9969.58,9732.63,9906.04,87754.89
1511913600,8938.7,11417.84,9906.04,9837.86,233325.32
1512000000,9023.77,10689.06,9848.05,9946.76,187008.87
1512086400,9420.93,10942.8,9947.08,10861.47,131918.85
1512172800,10715.55,11175.23,10861.47,10912.73,86825.51
1512259200,10578.43,11851.09,10912.72,11246.21,122125.7
1512345600,10917.81,11624.63,11244.2,11623.91,93173.9
1512432000,11486.13,11901.87,11624.37,11667.13,89687.21
1512518400,11661.76,13843.2,11667.13,13749.57,191576.66
1512604800,13401.61,16879.26,13750.09,16850.31,297108.66
1512691200,13906.1,17294.85,16867.98,16047.61,286762.02
1512777600,13151.47,16313.18,16048.18,14843.42,181979.81
1512864000,13031.0,15783.2,14839.98,15059.6,201620.09
1512950400,15024.56,17399.18,15060.45,16732.47,159724.56
1513036800,16254.53,17560.65,16733.29,17083.9,132846.57
1513123200,15669.86,17267.96,17083.9,16286.82,155407.35
1513209600,16023.64,16941.08,16286.82,16467.91,107918.03
1513296000,16442.2,17987.03,16467.91,17604.85,153651.15
1513382400,17318.54,19587.7,17594.08,19345.49,112173.97
1513468800,18750.91,19870.62,19346.6,19065.71,117408.38
1513555200,18114.42,19221.1,19065.71,18972.32,139251.39
1513641600,16812.8,19021.97,18971.19,17523.7,174543.37
1513728000,15642.69,17813.6,17521.73,16461.97,227676.13
1513814400,14952.98,17301.83,16461.09,15632.12,163735.02
1513900800,10875.71,15823.72,15632.12,13664.97,466980.6
1513987200,13356.07,15493.23,13664.97,14396.46,170169.39
1514073600,12166.45,14413.72,14396.63,13789.95,182417.29
1514160000,13010.71,14467.43,13789.95,13833.49,107475.98
1514246400,13748.49,16094.67,13830.19,15756.56,143135.26
1514332800,14534.66,16514.59,15757.02,15416.64,138705.28
1514419200,13466.07,15505.51,15416.34,14398.7,170366.63
1514505600,13951.08,15109.81,14398.45,14392.57,118874.63
1514592000,11962.09,14461.46,14392.14,12531.52,182065.44
1514678400,12359.43,14241.82,12532.38,13850.4,111270.55
1514764800,12877.67,13921.53,13850.49,13444.88,78425.21
1514851200,12934.16,15306.13,13444.88,14754.13,137732.17
1514937600,14579.71,15435.01,14754.09,15156.62,106543.39
1515024000,14244.67,15408.66,15156.49,15180.08,110968.82
1515110400,14832.36,17126.95,15180.08,16954.78,141960.42
1515196800,16286.57,17252.85,16954.76,17172.3,83927.99
1515283200,15791.13,17184.81,17174.5,16228.16,79006.37
1515369600,13902.31,16302.92,16228.26,14976.17,142453.96
1515456000,14221.55,15390.28,14976.17,14468.5,99730.65
1515542400,13450.54,14919.49,14468.09,14919.49,142303.9
1515628800,12825.95,14979.96,14920.36,13308.06,173452.27
1515715200,12851.91,14129.08,13308.06,13841.19,102068.02
1515801600,13830.28,14595.04,13841.19,14243.12,71300.93
1515888000,13031.91,14415.67,14244.12,13638.63,81536.0
1515974400,13416.71,14355.82,13638.63,13631.98,84089.84
1516060800,10032.69,13648.84,13634.6,11282.49,325702.79
1516147200,9205.38,11736.3,11282.49,11162.7,348631.94
1516233600,10642.33,12018.43,11162.7,11175.52,204918.02
1516320000,10867.18,11780.49,11175.52,11521.76,110885.87
1516406400,11502.11,13031.04,11521.82,12783.94,119084.84
1516492800,11101.73,12787.35,12783.54,11549.93,130427.64
1516579200,10067.76,11913.74,11549.98,10814.52,165723.08
1516665600,9980.5,11388.52,10814.52,10858.23,158868.59
1516752000,10506.55,11531.6,10853.78,11429.02,115804.82
1516838400,10930.34,11741.92,11428.11,11175.87,93317.76
1516924800,10346.86,11656.54,11175.87,11104.2,142350.84
